"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $3930.09602308403/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x93a258cf7e708c852603ac36f7e8d14942c2292d8f3b4e01fb49253f43b06f34","19006924","1705257023","2024-01-14 18:30:23","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","","0","0","0","0.001325676641983628","5.21003649855525","2470.94","","","Approve"
"0xbf4bf54afae6bf3d0a0c87db0982a77409f7c9d7e8d4d747dddd58aa5ae42248","19006928","1705257071","2024-01-14 18:31:11","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0x654d86b22fe06f4e3b2ae48ff0b62f22ca244f28","","0","0","0","0.002194851402440535","8.62597676799195","2470.94","","","Direct Transfer To"
"0x31e27777b00e62958550f3ce14baaafbdbf0cbbf92f84116ad377cc9c53f2305","19050752","1705786019","2024-01-20 21:26:59","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0x53894ec021245adb6a7c556bb0f0ad83544c0e33","","0","0","0","0.000970620835665041","3.81463308616968","2470.31","","","Set Approval For All"
"0xff2dbc32b7404d58eaf9378a749164324e91e9a22a1c6cbba111b55ab762e947","19050754","1705786043","2024-01-20 21:27:23","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0x9d6d7ead7a9102ab9910fab6ded2de074ad5389c","","0","0","0","0.001498713311070368","5.89008722358075","2470.31","","","Batch Stake"
"0x9a0ba2bebc3c7b78eaa08d70693b83291954f21edd99810933065ffb94383c2c","19069643","1706016191","2024-01-23 13:23:11","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","","0","0","0","0.00126918378061955","4.98801412877565","2241.32","","","Approve"
"0x1a001026448eb30c3e3a706a94c9c4de622e7e53e2ea269acf68b625c4fa64df","19069652","1706016299","2024-01-23 13:24:59","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0x881d40237659c251811cec9c364ef91dc08d300c","","0","0.005","19.6504801154202","0.003680122040612864","14.4632329962765","2241.32","","","Swap"
"0x046c86760265467b2604bbc9524bf9f4217f91d7c4c491fff5c649f860edeb6d","19069659","1706016383","2024-01-23 13:26:23","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0x654d86b22fe06f4e3b2ae48ff0b62f22ca244f28","","0","0","0","0.001596432025739122","6.27413115548131","2241.32","","","Direct Transfer To"
"0x96fe21f599ed3bb1624b8206c6080a7d80bbdc99343aa3b4687ffeb7d205bfc8","19137797","1706841515","2024-02-02 02:38:35","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0x671bcb933df2fa29a7029d8285687bae2e6ac527","","0","0.25","982.524005771008","0.001435078917910288","5.63999794809096","2307.85","","","Create Raffle"
"0x5d6ae5ef8df2fd169f8b287dab309bb2228b55f296507c73c7810c86875f80d5","19157898","1707085559","2024-02-04 22:25:59","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0x671bcb933df2fa29a7029d8285687bae2e6ac527","","0","0","0","0.001229334343679667","4.83140201513608","2288.68","","","0x55d38ebb"
"0x3aee6707e7d1dd9493fcaa8f40d7b32c2f7629831fefa56e0bce9964689d692e","19157905","1707085643","2024-02-04 22:27:23","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0x04935d724ef1cb9c8b9c015eded7fb832c0e64e9","","0","0.15000000000000002","589.514403462605","0.00035017835301396","1.37623455255028","2288.68","","","0x866325e4"
"0xdcc0b3b29834f11fa8656c61a98062cb87138c8cdefda81b756179fe97d51f79","19180722","1707362303","2024-02-08 03:18:23","0x20e147900feb5ded810bfbd8bf6e1f4954ef9259","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","","0.175","0","687.766804039705","0.000601941677589","2.36568859322106","2419.79","","","Transfer"
"0xb60daad439fd69b22d2282dd5288f01bd8a866398de8c91037849f5743144658","19181088","1707366827","2024-02-08 04:33:47","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0x881d40237659c251811cec9c364ef91dc08d300c","","0","0.9","3537.08642077563","0.004958341319411024","19.4867575005105","2419.79","","","Swap"
"0x8a91c872ca8fe9977eb22655d7006be2eab89b442badc2c5a48dda2e197f0b05","19181133","1707367367","2024-02-08 04:42:47","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","","0","0","0","0.001360720849846348","5.34776360050865","2419.79","","","Transfer"
"0xbc692161625dac71863a9a43fe4732b6d129330bcaa226e9869caa63e5da16a0","19219612","1707833711","2024-02-13 14:15:11","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0x04935d724ef1cb9c8b9c015eded7fb832c0e64e9","","0","0.05","196.504801154202","0.001251101393312384","4.91694861033189","2641.60","","","0x92bee9b1"
"0x8ddcc78a6aafa5acbbd3832333bf59190a0d68f647ff8ef4e6490015e134e56c","19229689","1707956003","2024-02-15 00:13:23","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0x32973908faee0bf825a343000fe412ebe56f802a","","0","0","0","0.00176979791294283","6.95547573931903","2825.35","","","Set Approval For All"
"0xe3eedc8cf81cbfa1b986f348403029bb90ad5e6f54a4e17a0d552ee54d109b29","19229690","1707956015","2024-02-15 00:13:35","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0x8a3749936e723325c6b645a0901470cd9e790b94","","0","0","0","0.001644802399082115","6.46423136739169","2825.35","","","Set Approval For All"
"0x9d30c3fe951ec9a13cee42c84c8710ff3645b9834cffaab6989a879452d683b5","19292968","1708723643","2024-02-23 21:27:23","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0xa46ec36128781dafd522eb0e2fa32101b19ef57d","","0","4","15720.3840923361","0.000668296422675","2.6264691129963","2922.10","","","Transfer"
"0xf4edd05db4c4d9e23cca39992f47ef88209de6e45596ddaf654226895c12d038","19293109","1708725359","2024-02-23 21:55:59","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0xe1ae0483efeb926b3c8922625ce6bb9e8d4d3787","","0","0.063","247.596049454294","0.000702897980169","2.76245655649598","2922.10","","","Transfer"
"0x156d7a63ed6dc2e5bbec2f5e9769a976c16a3908f4810f347c1c16c36896f76c","19335534","1709238287","2024-02-29 20:24:47","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0xe1ae0483efeb926b3c8922625ce6bb9e8d4d3787","","0","0.045","176.854321038781","0.001323368359173","5.20096472546105","3342.24","","","Transfer"
"0x1df4752b708177f8887764db8e1456d6affe9fd6c06b85a3138646d22054f0f7","19335751","1709240903","2024-02-29 21:08:23","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0x7d00c3d00989470cd47ef57bdad3fe64e63f6b3c","","0","0.11","432.310562539243","0.002324156456853","9.13415804810304","3342.24","","","Transfer"
"0x1ecc9823388ec4b870de50b98d83433886ba176adc20b0c4417088511a11e2d9","19363164","1709571779","2024-03-04 17:02:59","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0x6ea88f4f2f6b669a11eafd3c355ae813066215dd","","0","0","0","0.005632960515527324","22.1380757202633","3631.85","Error(0)","execution reverted","Mint"
"0x5ea28298582febdd3ebca487a00d79d51640c4ddba1a7938dd251a7821752dce","19450637","1710630779","2024-03-16 23:12:59","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5","","0","0.33","1296.93168761773","0.005141163805316994","20.2052674252999","3520.08","","","Take Ask Single"
"0x94f8fefdcb491f9e8827f9204dc6b0b6797c1f77783578fdda9595ef68eb54ba","19452035","1710647783","2024-03-17 03:56:23","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0x9d6d7ead7a9102ab9910fab6ded2de074ad5389c","","0","0","0","0.002369551696892109","9.31256570044769","3641.61","","","Batch Unstake"
"0xcbae7194e0718377be72bb5f4889d612818d8eb54926b4a52718e9641dc3d956","19452052","1710647999","2024-03-17 03:59:59","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0x53894ec021245adb6a7c556bb0f0ad83544c0e33","","0","0","0","0.001569149128306274","6.16690674878226","3641.61","","","Set Approval For All"
"0xdd8bca8ec14d843de3e3686d48956c0ab0b6cf74b5eacfa0f58c50e8eef08453","19564813","1712020943","2024-04-02 01:22:23","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0x2e175f748976cd5cdb98f12d1abc5d137d6c9379","","0","0","0","0.006147175346359755","24.1589893819287","3279.40","","","Mint"
"0x107f5276492e63d580f0f944cf41006e5ee78b1bf1081f6d1f688fad186495d8","19564869","1712021615","2024-04-02 01:33:35","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0xe1ae0483efeb926b3c8922625ce6bb9e8d4d3787","","0","0.02","78.6019204616806","0.000412528929687","1.62127830596999","3279.40","","","Transfer"
"0xb7a8fda9082a53614a2fdf3190b16743704a0d672d245fe86bbe682c5e4333da","19879348","1715823983","2024-05-16 01:46:23","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0x31396ed9d01d6506ff19a8f18144fd0b37c0ebef","","0","0.381","1497.36658479502","0.000069176487198","0.271870237227783","2945.17","","","Transfer"
"0x7e658c3993b4293abfd32dc7549cbecefd4a6b5bb34d3471412dd7c1714b16b5","20187383","1719543923","2024-06-28 03:05:23","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0xdac17f958d2ee523a2206206994597c13d831ec7","","0","0","0","0.000274158943524774","1.07747097363963","3373.80","","","Approve"
"0x89747aba09e0c84d1db955a25802a93a514a3b2eb4a65e0f32ede974408c330c","20187383","1719543923","2024-06-28 03:05:23","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0x881d40237659c251811cec9c364ef91dc08d300c","","0","0","0","0.00103870002418721","4.08219083423544","3373.80","","","Swap"
"0x4df906665636a2a5c0943f4c40bd5850df7da643843ce5e327065b6536ff961b","20187394","1719544055","2024-06-28 03:07:35","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","","0","0","0","0.000315786273391864","1.24107037720189","3373.80","","","Approve"
"0x1acb95ad5f3c75c0cf7d0b688de144bb2ae4a3399a2604c20e05974a6f08b6c1","20187394","1719544055","2024-06-28 03:07:35","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0x881d40237659c251811cec9c364ef91dc08d300c","","0","0","0","0.001111165959451592","4.36698891822705","3373.80","","","Swap"
"0x1d3505c4cd4f0edb5c2f021511dcabe96fe745d9492801618c6a9e0cfe31b169","20187919","1719550379","2024-06-28 04:52:59","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0x941f8059c22d34703f917b95877df07d51677e07","","0","0.004","15.7203840923361","0.00005362139391","0.210737226957913","3373.80","","","Transfer"
"0xbe3c189a52536887708a9f2b120aaf367c3b21a7333b518e405b18d2b218594d","20187928","1719550487","2024-06-28 04:54:47","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0x881d40237659c251811cec9c364ef91dc08d300c","","0","0","0","0.00069759448554168","2.74161331335271","3373.80","","","Swap"
"0x21bd62d38743edfa133ff083b2c566a4277b0fb5bf1ba54f2ea0dea556bc935e","20187933","1719550547","2024-06-28 04:55:47","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5","","0","0.239899","942.826105841836","0.000347523571244842","1.36580100527731","3373.80","","","Take Ask Single"
"0xbdf0312e71655af46dfccff6738a5f01cbe3390b98b3589c6401f1a9add5f263","20187949","1719550739","2024-06-28 04:58:59","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0xedc3ad89f7b0963fe23d714b34185713706b815b","","0","0","0","0.00012231513954","0.480710243469122","3373.80","","","Set Approval For All"
"0x3683ada2f6cf0ea22706bec7e37efdcefd166ac2e22ee3a793c8904926e22d71","20187955","1719550811","2024-06-28 05:00:11","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0x0000000000c2d145a2526bd8c716263bfebe1a72","","0","0","0","0.000269171409892812","1.05786948754766","3373.80","","","Bulk Transfer"
"0xb8903d848988f8738da5b5ff43187967c088405ab30636270468f346e88b6198","20329527","1721258831","2024-07-17 23:27:11","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5","","0","0.28495","1119.88086177779","0.000878626537028364","3.45308665895127","3387.66","","","Take Ask Single"
"0x12c7e6c91870eb2d7c07b1bbcd39764e5b6c61d1da0c86d5e6c6b18fe510a8fa","20329537","1721258951","2024-07-17 23:29:11","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0xedc3ad89f7b0963fe23d714b34185713706b815b","","0","0","0","0.000237074520339766","0.931725629561868","3387.66","","","Safe Transfer From"
"0x10404f940161a5b7254eb92905666531990ec7c723cf1d3470a142c20b00e10b","20734581","1726144727","2024-09-12 12:38:47","0x36e97c14ce9d0596d9efc4b3f042acc0f877265c","0xa46ec36128781dafd522eb0e2fa32101b19ef57d","","0","0.04","157.203840923361","0.000056755108326","0.223053025521716","2361.91","","","Transfer"
